gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,ch,dvt,lct,lt,ni,re,revt,seq,teq,xt,costat,ggroup
19985,20131031,2013,INDL,C,D,STD,PNHNF,PATHEON INC,CAD,1124.038,64.243,0,257.492,992.215,-37.441,-522.389,1066.991,131.823,131.823,,A,3520
19987,20131231,2013,INDL,C,D,STD,AEGXF,AECON GROUP INC,CAD,1993.586,240.602,17.904,940.356,1406.978,40.598,293.384,3068.608,586.608,586.608,,A,2010
19988,20131231,2013,INDL,C,D,STD,MDWD,MEDIWOUND LTD,USD,14.826,7.053,0,2.023,34.63,-15.351,-47.444,0,-19.804,-19.804,,A,3520
19989,20131231,2013,INDL,C,D,STD,AMBR,AMBER ROAD INC,USD,70.097,5.148,0,38.787,56.457,-14.398,-78.502,52.527,13.64,13.64,,A,4510
20003,20131231,2013,INDL,C,D,STD,KTWO,K2M GROUP HOLDINGS INC -REDH,USD,296.936,7.419,,59.725,93.67,-37.913,-71.488,157.584,203.266,203.266,,A,3510
20004,20131231,2013,INDL,C,D,STD,WB,WEIBO CORP  -ADR -REDH,USD,606.934,246.436,,369.495,370.263,-38.115,-274.33,188.313,236.671,236.671,,A,4510
20007,20131231,2013,INDL,C,D,STD,DPMLF,DUNDEE PRECIOUS METLS  -CL A,CAD,1050.705,51.98,0,90.595,251.358,23.94,321.913,366.608,792.639,799.347,,A,1510
20009,20131231,2013,INDL,C,D,STD,LEJU,LEJU HOLDINGS LTD -ADR -REDH,USD,402.938,98.73,,123.584,151.148,42.525,-437.672,336.022,248.706,251.79,,A,4510
20010,20131231,2013,INDL,C,D,STD,AGRX,AGILE THERAPEUTICS INC -REDH,USD,14.405,2.119,,6.845,16.615,-14.321,-118.315,0,-2.21,-2.21,,A,3520
20018,20131231,2013,INDL,C,D,STD,ALDX,ALDEYRA THERAPEUTICS  -REDH,USD,3.743,3.263,,0.605,5.647,13.06,-41.324,0,-1.904,-1.904,,A,3520
20019,20131231,2013,INDL,C,D,STD,CVBF,CVB FINANCIAL CORP,USD,6664.967,94.693,40.469,,5893.08,95.608,280.819,258.06,771.887,771.887,,A,4010
20020,20131231,2013,INDL,C,D,STD,7032B,OIS ACCOMMODATIONS  -SPN,USD,2127.05,224.128,0.882,100.865,534.305,181.876,,1041.104,1591.034,1592.745,,A,1010
20029,20130331,2012,INDL,C,D,STD,CSWC,CAPITAL SOUTHWEST CORP,USD,667.672,81.767,3.025,,7.895,106.707,495.652,10.835,659.777,659.777,,A,4020
20033,20131231,2013,INDL,C,D,STD,ALDR,ALDER BIOPHARMACLS -REDH,USD,26.739,23.227,,23.068,58.727,-20.613,-145.805,18.796,-31.988,-31.988,,A,3520
20036,20131231,2013,INDL,C,D,STD,AERT,ADVANCED ENVIR RECYCL  -CL A,USD,47.004,0.124,1.401,14.342,49.314,-0.063,-81.1,68.779,-2.31,-2.31,,A,2010
20037,20131231,2013,INDL,C,D,STD,SGNL,SIGNAL GENETICS INC  -REDH,USD,3.673,0.209,,27.3,27.56,-2.16,,4.316,-23.887,-23.887,,A,3520
20040,20131231,2013,INDL,C,D,STD,SCYX,SCYNEXIS INC  -REDH,USD,12.387,1.402,,18.477,33.339,-30.461,-113.277,16.857,-20.952,-20.952,,A,3520
20041,20131231,2013,INDL,C,D,STD,TEDU,TARENA INTL INC  -ADR,USD,73.673,26.139,0,25.335,25.578,14.047,-63.296,92.834,48.095,48.095,,A,2530
20042,20131231,2013,INDL,C,D,STD,ADMS,ADAMAS PHARMACEUTICALS -REDH,USD,86.216,85.612,0,4.218,10.462,50.921,-20.572,71.095,75.754,75.754,,A,3520
20043,20131231,2013,INDL,C,D,STD,LENS,PRESBIA PLC  -REDH,USD,3.765,0.584,,3.189,12.647,-9.462,-21.722,0.098,-8.882,-8.882,,A,3510
20059,20131031,2013,INDL,C,D,STD,FREVS,FIRST REAL ESTATE INV TR NJ,USD,244.251,7.801,10.83,,220.446,7.449,-8.965,41.528,14.869,23.805,,A,4040
20067,20131231,2013,INDL,C,D,STD,IHG,INTERCONTINENTAL HOTELS GRP,USD,2953,134,533,814,3027,372,-230.6,1903,-82,-74,,A,2530
20080,20131231,2013,INDL,C,D,STD,AROS,ARIOSA DIAGNOSTICS INC-REDH,USD,40.563,14.075,,6.498,11.678,-2.414,-40.567,53.314,28.885,28.885,,A,3510
20088,20130131,2012,INDL,C,D,STD,BOX,BOX INC-REDH,USD,195.792,127.625,,57.18,97.549,-112.563,-192.609,58.797,98.243,98.243,,A,4510
20089,20131231,2013,INDL,C,D,STD,SERV,SERVICEMASTER GLBL HLDG-REDH,USD,5905.291,494.269,,972.197,5882.097,-506.804,-1383.18,3188.835,23.194,23.194,,A,2530
20090,20131231,2013,INDL,C,D,STD,TUBE,TUBEMOGUL INC-REDH,USD,70.615,19.475,,41.9,43.36,-7.411,-18.884,57.214,27.255,27.255,,A,4510
20109,20131231,2013,INDL,C,D,STD,CCBG,CAPITAL CITY BK GROUP INC,USD,2611.903,55.209,0,,2335.503,6.045,235.074,138.568,276.4,276.4,,A,4010
20113,20131231,2013,INDL,C,D,STD,ZOES,ZOES KITCHEN INC  -REDH,USD,119.937,1.149,0,15.059,86.358,-3.715,-11.621,116.385,33.579,33.579,,A,2530
20115,20130630,2013,INDL,C,D,STD,PAHC,PHIBRO ANIMAL HEALTH -REDH,USD,474.142,27.369,3,115.404,543.08,24.891,-111.893,653.151,-68.938,-68.938,,A,3020
20116,20131231,2013,INDL,C,D,STD,PAYC,PAYCOM SOFTWARE INC  -REDH,USD,571.567,13.273,,482.983,521.307,7.711,-13.385,107.601,50.26,50.26,,A,4510
20117,20131231,2013,INDL,C,D,STD,QSP,QUINTANA SHIPPING LTD  -REDH,USD,348.523,3.736,,29.741,164.234,-1.775,-7.972,31.149,184.289,184.289,,A,2030
20120,20131231,2013,INDL,C,D,STD,LIVR,LUMENA PHARMACEUTICALS -REDH,USD,14.263,13.884,,3.145,3.172,-15.051,-24.598,0,11.091,11.091,,A,3520
20126,20130331,2012,INDL,C,D,STD,WMS,ADVANCED DRAINAGE SYS  -REDH,USD,907.739,1.361,,167.145,585.115,28.159,86.475,1017.041,299.359,322.624,,A,2010
20128,20131231,2013,INDL,C,D,STD,7045B,CHEETAH MOBILE  -ADR -REDH,USD,150.254,87.638,,43.604,52.121,10.245,14.546,123.876,98.133,98.133,,A,4510
20129,20131231,2013,INDL,C,D,STD,7046B,MATERIALISE NV -ADR -REDH,USD,76.732,17.358,,33.195,52.295,4.835,4.366,94.692,24.423,24.437,,A,4510
20130,20131231,2013,INDL,C,D,STD,ABY,ABENGOA YIELD PLC  -REDH,USD,5613.948,357.664,,274.915,4326.75,-3.417,,590.551,1217.919,1287.198,,A,5510
20131,20131231,2013,INDL,C,D,STD,TRIV,TRIVASCULAR TECHNOL  -REDH,USD,64.7,38.108,,7.807,53.508,-50.308,-238.355,19.508,11.192,11.192,,A,3510
20135,20130331,2012,INDL,C,D,STD,QTNT,QUOTIENT LTD  -REDH,USD,12.891,4.219,,4.624,7.931,-4.714,-5.316,14.371,4.96,4.96,,A,3510
20136,20131231,2013,INDL,C,D,STD,HCT,AMERICAN REALTY CAP HLTHCR,USD,1734.573,103.447,103.316,,298.829,-22.23,-161.621,125.353,1432.125,1435.744,,A,4040
20143,20131231,2013,INDL,C,D,STD,MTBC,MEDICAL TRANSCRIPTION  -REDH,USD,5.773,0.498,,3.409,5.655,-0.178,-0.139,10.473,0.118,0.118,,A,3510
20147,20131231,2013,INDL,C,D,STD,SDPI,SD CO INC  -REDH,USD,20.761,0.011,,8.694,20.504,3.668,,11.923,0.257,0.257,,A,2010
20168,20131231,2013,INDL,C,D,STD,MRD,MEMORIAL RESOURCE DEV  -REDH,USD,2829.161,77.721,,186.641,1971.029,101.502,,575.023,277.517,858.132,,A,1010
20170,20131231,2013,INDL,C,D,STD,TOUR,TUNIU CORP  -ADR -REDH,USD,177.639,69.28,,126.228,129.51,-13.154,-70.255,324.456,48.129,48.129,,A,2530
20179,20131231,2013,INDL,C,D,STD,GLOP,GASLOG PARTNERS LP  -SPN,USD,581.77,14.404,9.8,61.059,425.601,26.218,8.033,64.143,156.169,156.169,,A,
20182,20131231,2013,INDL,C,D,STD,STST,STALWART TANKERS INC  -REDH,USD,63.72,1.045,,9.722,35.423,-0.135,-14.016,25.776,28.297,28.297,,A,2030
20183,20131231,2013,INDL,C,D,STD,CERU,CERULEAN PHARMA INC,USD,6.827,5.488,0,15.146,19.601,-17.143,-98.439,0.006,-12.774,-12.774,,A,3520
20185,20130930,2013,INDL,C,D,STD,SMG,SCOTTS MIRACLE-GRO CO,USD,1937.2,129.8,87.8,509.8,1226.7,161.1,625.6,2816.5,710.5,710.5,,A,1510
20196,20131231,2013,INDL,C,D,STD,LUX,LUXOTTICA GROUP SPA,USD,11137.435,,,2342.963,5419.238,750.537,,10076.047,5708.403,5718.197,,A,2520
20204,20131231,2013,INDL,C,D,STD,ICON,ICONIX BRAND GROUP INC,USD,2860.194,278.789,0,127.858,1758.252,128.048,674.363,412.826,984.769,1101.942,,A,2520
20214,20131231,2013,INDL,C,D,STD,ERF,ENERPLUS CORP,CAD,3681.799,2.99,216.864,481.151,1749.497,47.976,-1167.935,1310.602,1932.302,1932.302,,A,1010
20217,20131231,2013,INDL,C,D,STD,PSTR,POSTROCK ENERGY CORP,USD,183.082,0.037,,17.795,124.765,-9.036,-426.992,72.3,58.317,58.317,,A,1010
20225,20131231,2013,INDL,C,D,STD,NERV,MINERVA NEUROSCIENCES -REDH,USD,29.175,1.818,,1.407,8.995,-3.262,-17.83,0,20.18,20.18,,A,3520
20228,20130630,2013,INDL,C,D,STD,CTLT,CATALENT INC  -REDH,USD,3056.8,106.4,,410.3,3467.1,-46.7,-1438.1,1800.3,-410.7,-410.3,,A,
20229,20131231,2013,INDL,C,D,STD,ZEN,ZENDESK INC  -REDH,USD,92.736,53.725,,42.153,67.643,-22.571,-64.444,72.045,25.093,25.093,,A,
20230,20130331,2012,INDL,C,D,STD,HS,NW18 HSN HOLDINGS PLC  -REDH,USD,31.984,0.627,,59.97,60.259,-25.759,-96.699,40.687,-28.275,-28.275,,A,
20231,20130531,2012,INDL,C,D,STD,7065B,RED LOBSTER SEAFOOD CO  -SPN,USD,1379.3,25.6,,256.8,378.3,126.1,,2625.1,1001,1001,,A,2530
20232,20131031,2013,INDL,C,D,STD,7078B,KEYSIGHT TECHNOLOGIES  -SPN,USD,2028,0,0,560,783,457,,2888,1245,1245,,A,
20233,20131231,2013,INDL,C,D,STD,TBPH,THERAVANCE BIOPHARMA  -SPN,USD,25.177,0,0,36.853,42.212,-156.284,,0.226,-17.035,-17.035,,A,
20235,20131231,2013,INDL,C,D,STD,DNOW,NOW INC  -SPN,USD,2183,101,0,363,381,147,,4296,1802,1802,,A,
20245,20131231,2013,INDL,C,D,STD,ONTY,ONCOTHYREON INC,USD,77.746,9.279,0,4.66,6.166,-38.759,-437.136,0,71.58,71.58,,A,3520
20253,20131231,2013,INDL,C,D,STD,BMPAF,BRAMPTON BRICK LTD  -CL A,CAD,212.265,1.2,0,31.204,69.515,2.549,106.932,95.286,142.721,142.75,,A,1510
20255,20130131,2012,INDL,C,D,STD,BIBLF,BRICK BREWING CO LTD,CAD,45.425,0,0,9.428,15.832,0.729,-6.303,35.77,29.593,29.593,,A,3020
20259,20130430,2012,INDL,C,D,STD,HELI,CHC GROUP LTD  -REDH,USD,2893.768,123.801,,600.19,2388.349,-119.436,-1182.39,1743.847,513.681,513.681,,A,1010
20269,20130831,2013,INDL,C,D,STD,CWLPF,CALDWELL PARTNERS INTL INC,CAD,22.734,7.613,1.024,12.129,12.509,-0.282,-10.103,33.803,10.225,10.225,,A,2020
20277,20131231,2013,INDL,C,D,STD,OPB,OPUS BANK  -REDH,USD,3738.887,27.907,0,,3070.056,143.112,109.69,152.582,668.831,668.831,,A,
20285,20131031,2013,INDL,C,D,STD,CBWBF,CANADIAN WESTERN BANK,CAD,18520.26,89.529,70.593,,16808.771,202.382,861.698,982.139,1605.427,1711.489,,A,4010
20297,20131231,2013,INDL,C,D,STD,LNBB,LNB BANCORP INC,USD,1230.257,36.717,1.005,,1118.801,6.161,48.778,53.805,111.456,111.456,,A,4010
20300,20131231,2013,INDL,C,D,STD,CETEF,CATHEDRAL ENERGY SVCS LTD,CAD,205.375,0.289,11.1,39.378,78.763,-1.542,43.697,224.685,126.612,126.612,,A,1010
20304,20130131,2012,INDL,C,D,STD,LCUAF,LE CHATEAU  -CL A,CAD,220.21,1.783,0,47.382,80.412,-8.717,94.394,274.827,139.798,139.798,,A,2550
20315,20130831,2013,INDL,C,D,STD,CGECF,COGECO INC  -SUB VTG,CAD,5452.513,43.793,12.713,417.776,4083.133,64.088,333.509,1834.257,457.285,1369.38,,A,2540
20323,20131231,2013,INDL,C,D,STD,BNEFF,BONTERRA ENERGY CORP,CAD,1000.531,0,100.18,71.261,332.89,62.758,-31.048,256.575,667.641,667.641,,A,1010
20333,20130731,2013,INDL,C,D,STD,IBXNF,IBEX TECHNOLOGIES INC,CAD,6.38,1.58,0,0.831,1.845,0.04,-48.693,3.969,4.535,4.535,,A,3520
20338,20131231,2013,INDL,C,D,STD,COT,COTT CORP QUE,USD,1426.1,47.2,21.9,352.9,820.2,17,159.5,2094,596.4,605.9,,A,3020
20392,20130930,2013,INDL,C,D,STD,EXCOF,EXCO TECHNOLOGIES LTD,CAD,195.103,26.072,7.018,28.169,30.969,23.632,123.377,244.61,164.134,164.134,,A,2010
20414,20131031,2013,INDL,C,D,STD,EANRF,EASTMAIN RESOURCES INC,CAD,66.565,2.912,0,2.415,6.558,-1.638,-16.733,0,60.007,60.007,,A,1510
20416,20131231,2013,INDL,C,D,STD,ECVTF,ECONOMIC INVESTMENT TR LTD,CAD,747.067,0.451,6.345,,53.002,229.661,487.9,46.339,694.065,694.065,,A,4020
20423,20131231,2013,INDL,C,D,STD,CZR,CAESARS ENTERTAINMENT CORP,USD,24688.9,2771.2,0,2530.8,26592.7,-2948.2,-10337.6,8559.7,-3122,-1903.8,,A,2530
20440,20131231,2013,INDL,C,D,STD,BNKJF,BANKERS PETROLEUM LTD,CAD,1071.303,26.164,0,37.557,470.658,65.676,148.449,496.364,600.645,600.645,,A,1010
20458,20130131,2012,INDL,C,D,STD,HIS.,HART STORES INC,CAD,39.567,1.809,0,8.902,34.193,-7.004,-20.725,88.296,5.374,5.374,,A,2550
20475,20131231,2013,INDL,C,D,STD,GCAAF,GUARDIAN CAP GRP LTD  -CL A,CAD,645.06,28.446,9.211,183.956,227.272,34.432,402.423,113.354,414.985,417.788,,A,4020
20483,20131130,2013,INDL,C,D,STD,FTGFF,FIRAN TECHNOLOGY GROUP CORP,CAD,30.326,0.996,0,11.448,17.383,-0.998,-10.351,55.998,12.895,12.943,,A,4520
20487,20131231,2013,INDL,C,D,STD,HMCBF,HOME CAPITAL GROUP INC -CL B,CAD,20075.85,728.469,38.182,,18898.153,256.542,1101.48,950.977,1177.697,1177.697,,A,4010
20488,20131231,2013,INDL,C,D,STD,GSS,GOLDEN STAR RESOURCES LTD,USD,325.743,65.551,0,137.127,299.041,-265.892,-652.544,467.796,71.708,26.702,,A,1510
20500,20131231,2013,INDL,C,D,STD,IPMLF,IMPERIAL METALS CORP,CAD,975.451,3.095,0,216.758,557.287,40.954,297.756,187.805,418.164,418.164,,A,1510
20523,20131231,2013,INDL,C,D,STD,IVXLF,INVENTRONICS LTD,CAD,4.157,0.07,0,0.446,2.754,-0.054,-1.052,5.577,1.403,1.403,,A,2010
20525,20131231,2013,INDL,C,D,STD,ABSSF,AIRBOSS OF AMERICA CORP,CAD,197.606,17.981,3.612,50.86,111.297,6.756,44.76,251.379,86.309,86.309,,A,2510
20529,20131231,2013,INDL,C,D,STD,ELRFF,EASTERN PLATINUM LTD,CAD,475.738,15.412,0,6.474,34.361,-166.843,-834.141,33.808,474.373,441.377,,A,1510
20548,20131231,2013,INDL,C,D,STD,COG,CABOT OIL & GAS CORP,USD,4981.08,23.4,25.232,407.905,2776.478,279.773,1619.444,1746.278,2204.602,2204.602,,A,1010
20561,20131231,2013,INDL,C,D,STD,LIMAF,LINAMAR CORP,CAD,2629.091,129.843,20.712,709.614,1276.753,229.789,1223.165,3595.489,1352.338,1352.338,,A,2510
20570,20131231,2013,INDL,C,D,STD,MDCA,MDC PARTNERS INC,USD,1425.227,,22.865,690.322,1553.305,-148.863,-465.949,1148.881,-329.7,-276.612,,A,2540
20600,20131130,2013,INDL,C,D,STD,NG,NOVAGOLD RESOURCES LTD,USD,578.686,81.262,0,4.353,113.037,-62.76,-1535.115,0,465.649,465.649,,A,1510
20601,20130331,2012,INDL,C,D,STD,MTLRF,METALORE RESOURCES LTD,CAD,15.836,0.474,0.071,0.151,2.475,-0.319,10.855,0.679,13.361,13.361,,A,1010
20618,20130831,2013,INDL,C,D,STD,OPWEF,OPAWICA EXPLORATIONS INC,CAD,1.792,0.148,0,0.654,0.654,-6.488,-32.816,0,1.138,1.138,,A,1510
20646,20130930,2013,INDL,C,D,STD,ORVMF,ORVANA MINERALS CORP,CAD,296.528,13.409,0,59.22,133.251,33.549,40.453,166.805,163.277,163.277,,A,1510
20650,20131231,2013,INDL,C,D,STD,NWLTF,NEWALTA CORP,CAD,1408.241,0,23.671,224.691,733.079,21.94,250.017,783.396,675.162,675.162,,A,2020
20653,20131231,2013,INDL,C,D,STD,DNR,DENBURY RESOURCES INC,USD,11788.737,12.187,0,675.199,6487.331,409.597,2844.156,2494.184,5301.406,5301.406,,A,1010
20670,20131231,2013,INDL,C,D,STD,PAAS,PAN AMERICAN SILVER CORP,USD,2767.456,249.937,75.755,182.632,578.667,-445.851,-112.874,824.859,2182.334,2188.789,,A,1510
20676,20131231,2013,INDL,C,D,STD,PRMRF,PARAMOUNT RESOURCES LTD,CAD,2447.803,10.703,0,293.103,1415.559,-59.085,-211.825,215.936,1032.244,1032.244,,A,1010
20683,20131231,2013,INDL,C,D,STD,PGH,PENGROWTH ENERGY CORP,CAD,6633.2,448.5,248.5,560.2,2944.9,-316.9,-1032.8,1176.3,3688.3,3688.3,,A,1010
20684,20131231,2013,INDL,C,D,STD,PWE,PENN WEST PETROLEUM LTD,CAD,12644,0,394,810,4934,-838,-1494,2234,7710,7710,,A,1010
20695,20131231,2013,INDL,C,D,STD,PDS,PRECISION DRILLING CORP,CAD,4579.123,80.606,58.113,336.898,2179.78,191.15,64.941,2029.977,2399.343,2399.343,,A,1010
20696,20131231,2013,INDL,C,D,STD,DOOR,MASONITE INTERNATIONAL CORP,USD,1591.145,100.873,0,228.592,765.583,-11.01,-79.778,1731.143,796.724,825.562,,A,2010
20701,20130331,2012,INDL,C,D,STD,BURNF,BURNSTONE VENTURES INC,CAD,1.628,0.038,0,0.061,0.061,-1.743,-72.239,0,1.567,1.567,,A,1510
20721,20131231,2013,INDL,C,D,STD,RIC,RICHMONT MINES INC,CAD,123.328,17.551,0,22.277,36.975,-34.26,-57.102,90.367,86.353,86.353,,A,1510
20727,20130331,2012,INDL,C,D,STD,CVTGF,CLAIRVEST GROUP INC,CAD,378.936,114.805,3.165,,29.248,35.763,270.587,52.884,349.688,349.688,,A,4020
20735,20131231,2013,INDL,C,D,STD,STADF,ST ANDREW GOLDFIELDS LTD,CAD,211.07,33.69,0,29.626,47.274,-5.018,44.904,142.983,163.796,163.796,,A,1510
20747,20131231,2013,INDL,C,D,STD,TESO,TESCO CORP,USD,637.679,97.277,0,110.985,120.705,36.26,292.308,525.253,516.974,516.974,,A,1010
20779,20130731,2013,INDL,C,D,STD,CSCO,CISCO SYSTEMS INC,USD,101191,7925,3310,22192,42063,9990,16823,48607,59120,59128,,A,4520
20791,20131231,2013,INDL,C,D,STD,BXMT,BLACKSTONE MORTGAGE TR INC,USD,2212.78,52.342,21.078,,1456.03,15.032,-535.372,53.164,717.909,756.75,,A,4040
20847,20131231,2013,INDL,C,D,STD,VTNC,VITRAN CORP INC,USD,93.578,14.176,0,24.664,75.185,-23.217,-87.871,193.389,18.393,18.393,,A,2030
20860,20131231,2013,INDL,C,D,STD,WIPKF,WINPAK LTD,CAD,758.635,171.352,7.965,70.8,128.273,75.945,582.088,760.408,613.143,630.362,,A,1510
20874,20130630,2013,INDL,C,D,STD,SXI.,SYNEX INTERNATIONAL INC,CAD,36.081,1.145,0.29,10.418,21.283,-0.219,2.561,5.393,14.001,14.798,,A,2010
20904,20130930,2013,INDL,C,D,STD,HOLX,HOLOGIC INC,USD,9000.823,822.49,0,1088.406,7059.31,-1172.838,-3596.001,2511.983,1941.513,1941.513,,A,3510
21065,20130228,2012,INDL,C,D,STD,JOF,JAPAN SMALL CAP FUND INC,USD,,,,,,,,,,,,A,
21116,20130331,2012,INDL,C,D,STD,ADMT,ADM TRONICS UNLIMITED INC/DE,USD,0.908,0.105,0,0.72,0.72,-0.537,-32.118,1.581,0.188,0.188,,A,1510
21118,20131231,2013,INDL,C,D,STD,AXDX,ACCELERATE DIAGNOSTICS INC,USD,43.43,30.029,0,1.137,1.913,-15.282,-34.462,0.048,41.517,41.517,,A,3520
21132,20131231,2013,INDL,C,D,STD,FCSC,FIBROCELL SCIENCE INC,USD,69.014,60.033,0,3.593,4.342,-30.635,-102.71,0.2,64.672,64.672,,A,3520
21136,20131231,2013,INDL,C,D,STD,ABMC,AMERICAN BIO MEDICA CORP,USD,4.966,0.646,,3.357,3.628,-0.788,-19.132,8.894,1.338,1.338,,A,3510
21188,20131231,2013,INDL,C,D,STD,3MZEI,MEDIZONE INTL INC,USD,0.606,0.082,0,3.714,3.714,-1.337,-31.448,0.38,-3.108,-3.108,,A,3510
21216,20131231,2013,INDL,C,D,STD,GQMNF,GOLDEN QUEEN MINING CO LTD,CAD,16.798,5.351,0,1.619,10.16,2.104,-70.179,0,6.638,6.638,,A,1510
21232,20131231,2013,INDL,C,D,STD,NTN,NTN BUZZTIME INC,USD,15.457,5.455,,3.608,6.255,-1.053,-112.168,23.749,9.202,9.202,,A,2540
21237,20131231,2013,INDL,C,D,STD,TTI,TETRA TECHNOLOGIES INC/DE,USD,1206.533,38.754,4.846,173.026,609.035,0.153,336.133,909.398,555.541,597.498,,A,1010
21238,20131231,2013,INDL,C,D,STD,VICR,VICOR CORP,USD,165.64,56.339,0,20.655,23.303,-23.64,108.119,199.16,139.176,142.337,,A,2010
21241,20130630,2013,INDL,C,D,STD,CGA,CHINA GREEN AGRICULTURE INC,USD,348.728,75.031,0,51.875,51.875,44.774,190.86,216.898,296.853,296.853,,A,1510
21382,20131231,2013,INDL,C,D,STD,STD1,SANTANDER UK PLC,USD,448003.507,43712.268,704.395,,427252.859,1513.206,5288.763,13650.346,20750.648,20750.648,,A,4010
21429,20131231,2013,INDL,C,D,STD,GVA,GRANITE CONSTRUCTION INC,USD,1617.155,229.121,20.21,497.57,830.811,-36.423,655.102,2266.901,781.94,786.344,,A,2010
21436,20131231,2013,INDL,C,D,STD,CAT1,CATERPILLAR FINANCIAL SVCS,USD,35138,1320,200,,31127,530,3141,2783,3888,4011,,A,4020
21440,20131231,2013,INDL,C,D,STD,LSTR,LANDSTAR SYSTEM INC,USD,970.696,180.302,15.921,375.66,516.215,146.009,1173.032,2664.78,454.481,454.481,,A,2030
21487,20131231,2013,INDL,C,D,STD,BEAV,B/E AEROSPACE INC,USD,5696.2,637.8,0,879.1,3087,365.6,919.3,3483.7,2609.2,2609.2,,A,2010
21496,20131231,2013,INDL,C,D,STD,ORB,ORBITAL SCIENCES CORP,USD,1284.761,265.837,0,311.117,489.46,68.366,207.456,1365.271,795.301,795.301,,A,2010
21499,20131231,2013,INDL,C,D,STD,PLCC,PAULSON CAPITAL CORP,USD,19.799,6.729,0,,6.767,-1.525,9.13,10.834,11.468,13.032,,A,4020
21503,20131231,2013,INDL,C,D,STD,KMPR,KEMPER CORP/DE,USD,7656.4,66.5,54.9,,5604.9,217.7,1351.1,2400.1,2051.5,2051.5,,A,4030
21521,20131231,2013,INDL,C,D,STD,3CZFS,CITIZENS FINANCIAL SVCS INC,USD,914.934,8.899,3.558,,822.878,13.375,73.1,43.503,92.056,92.056,,A,4010
21525,20131231,2013,INDL,C,D,STD,CMTV,COMMUNITY BANCORP INC/VT,USD,573.667,11.841,2.787,,527.531,5.087,4.95,28.622,46.136,46.136,,A,4010
21542,20131231,2013,INDL,C,D,STD,AAON,AAON INC,USD,215.444,12.085,7.428,36.329,51.338,37.547,163.959,321.14,164.106,164.106,,A,2010
21563,20131231,2013,INDL,C,D,STD,ELST,ELECTRONIC SYSTEM TECH INC,USD,3.129,0.133,0,0.064,0.069,0.116,2.049,2.19,3.06,3.06,,A,4520
21593,20131231,2013,INDL,C,D,STD,FCZA,FIRST CITIZENS BANC CORP,USD,1167.546,33.883,2.315,,1039.17,6.179,-15.07,56.943,128.376,128.376,,A,4010
21743,20130331,2012,INDL,C,D,STD,NVEC,NVE CORP,USD,95.765,2.51,0,1.781,1.781,11.829,72.735,27.033,93.984,93.984,,A,4530
21776,20130930,2013,INDL,C,D,STD,AVNR,AVANIR PHARMACEUTICALS INC,USD,76.079,55.26,0,34.792,57.607,-75.476,-500.536,75.366,18.472,18.472,,A,3520
21777,20131231,2013,INDL,C,D,STD,MMSI,MERIT MEDICAL SYSTEMS INC,USD,728.283,7.459,0,65.594,322.577,16.57,227.931,449.049,405.706,405.706,,A,3510
21792,20131231,2013,INDL,C,D,STD,SRMC,SIERRA MONITOR CORP,USD,9.497,3.422,,1.051,1.136,1.353,5.32,18.345,8.361,8.361,,A,4520
21828,20130131,2012,INDL,C,D,STD,ANN,ANN INC,USD,942.205,167.011,0,336.754,,102.585,672.345,2375.509,385.11,385.11,,A,2550
21859,20131231,2013,INDL,C,D,STD,3GLBXF,GLOBEX MINING ENTERPRISES,CAD,24.565,2.255,0,0.645,5.097,-0.845,-35.08,1.094,19.468,19.468,,A,1510
21864,20130930,2013,INDL,C,D,STD,GIB,CGI GROUP INC  -CL A,CAD,10879.272,106.199,0,3482,6823.575,455.82,1673.811,10084.624,4055.697,4055.697,,A,4510
21894,20130930,2013,INDL,C,D,STD,MTRAF,METRO INC,CAD,5061.5,80.8,91.5,1206.3,2093.6,712.9,2165.5,11402.8,2806.1,2807.4,,A,3010
21897,20130228,2012,INDL,C,D,STD,VGMNF,VIRGINIA MINES INC,CAD,104.814,4.058,0,3.976,12.922,-2.903,-38.986,0.476,91.892,91.892,,A,1510
22049,20131231,2013,INDL,C,D,STD,DIIBF,DOREL INDUSTRIES INC,USD,2439.963,40.074,38.185,851.107,1093.203,57.669,1129.308,2435.449,1346.76,1346.76,,A,2520
22053,20130630,2013,INDL,C,D,STD,MCF,CONTANGO OIL & GAS CO,USD,576.461,101.485,30.51,31.772,157.307,-9.72,456.487,127.201,419.154,419.154,,A,1010
22086,20131231,2013,INDL,C,D,STD,IBOC,INTL BANCSHARES CORP,USD,12079.477,274.785,28.894,,10655.069,126.351,1423.226,551.448,1424.408,1424.408,,A,4010
22144,20131231,2013,INDL,C,D,STD,HRT,ARRHYTHMIA RESEARCH TECH,USD,16.353,0.75,0,4.924,10.007,-3.538,-1.656,21.341,6.346,6.346,,A,3510
22207,20131231,2013,INDL,C,D,STD,TBI,TRUEBLUE INC,USD,719.461,122.003,0,121.409,326.101,44.924,393.359,1668.929,393.36,393.36,,A,2020
22260,20131231,2013,INDL,C,D,STD,HCA,HCA HOLDINGS INC,USD,28831,414,435,5695,35759,1556,-9660,34182,-8270,-6928,,A,3510
22306,20131231,2013,INDL,C,D,STD,ESBF,ESB FINANCIAL CORP,USD,1906.917,7.272,6.668,,1721.074,15.344,102.22,71.526,187.002,185.843,,A,4010
